84,17,04:31.6,"-1,573",04:31.6,0,0,"[29308.0, 70061.0, 23013.0, 5330.0, 16184.0, 18395.0, 12553.0, 9715.0]",0
83,17,04:31.6,"-1,573",04:32.6,0,0,"[309138.0, 35509.0, 1915.0, 4392.0, 5579.0, 4352.0, 3913.0, 1568.0]",0
82,17,04:32.6,"-1,573",04:33.6,0,0,"[1717930.0, 206604.0, 21146.0, 45451.0, 101112.0, 58510.0, 18372.0, 8197.0]",0
81,17,04:33.7,"-1,573",04:34.6,0,0,"[182712.0, 66307.0, 47225.0, 51680.0, 36287.0, 57012.0, 6855.0, 2034.0]",0
80,17,04:34.7,"-1,574",04:35.6,0,0,"[1859402.0, 720519.0, 415301.0, 349090.0, 275795.0, 712459.0, 65827.0, 44182.0]",0
79,17,04:35.6,"-1,574",04:36.6,0,0,"[2193070.0, 389391.0, 32784.0, 46083.0, 47518.0, 125957.0, 18468.0, 6078.0]",0
78,17,04:36.6,"-1,574",04:37.6,0,0,"[197292.0, 54837.0, 2373.0, 3891.0, 10106.0, 14617.0, 11614.0, 6072.0]",0
77,17,04:37.6,"-1,574",04:38.6,0,0,"[32953.0, 42067.0, 26444.0, 30165.0, 26698.0, 42263.0, 16825.0, 6330.0]",0
76,17,04:39.4,"-1,574",04:40.5,0,0,"[27333.0, 26160.0, 7003.0, 15465.0, 22376.0, 21716.0, 7708.0, 11619.0]",0
75,17,04:39.4,"-1,574",04:39.6,0,0,"[43378.0, 16360.0, 6212.0, 7380.0, 18940.0, 109547.0, 17864.0, 9170.0]",0
74,17,04:40.6,"-1,574",04:41.5,0,0,"[183665.0, 53825.0, 5243.0, 8198.0, 14482.0, 6645.0, 6005.0, 2740.0]",0
73,17,04:41.6,"-1,574",04:42.5,0,0,"[1347468.0, 42320.0, 19931.0, 14712.0, 29691.0, 13868.0, 26181.0, 6131.0]",0
72,17,04:43.5,"-1,574",04:44.5,0,0,"[118385.0, 105132.0, 54399.0, 55793.0, 120400.0, 84569.0, 37575.0, 21692.0]",0
71,17,04:43.5,"-1,575",04:43.5,0,0,"[1132043.0, 515413.0, 50464.0, 48250.0, 159817.0, 143732.0, 59093.0, 18683.0]",0
70,17,04:45.4,"-1,575",04:46.5,0,0,"[59725.0, 25365.0, 1183.0, 1427.0, 8964.0, 9281.0, 7215.0, 2485.0]",0
69,17,04:45.4,"-1,575",04:45.5,0,0,"[815071.0, 108043.0, 73632.0, 32325.0, 40703.0, 66243.0, 37275.0, 34360.0]",0
68,17,04:46.5,"-1,575",04:47.5,0,0,"[1039800.0, 33759.0, 2868.0, 13528.0, 14081.0, 12689.0, 12496.0, 7189.0]",0
67,17,04:47.6,"-1,575",04:48.5,0,0,"[33502.0, 102806.0, 5208.0, 25297.0, 30639.0, 20088.0, 9462.0, 8119.0]",0
66,17,04:48.6,"-1,575",04:49.5,0,0,"[31738.0, 34551.0, 17601.0, 5064.0, 16608.0, 11217.0, 5598.0, 10145.0]",0
65,17,04:49.5,"-1,575",04:50.5,0,0,"[9628.0, 40140.0, 5803.0, 6537.0, 8303.0, 18272.0, 10280.0, 4581.0]",0
64,17,04:51.4,"-1,575",04:51.5,0,0,"[1120559.0, 59935.0, 4967.0, 22806.0, 17605.0, 48868.0, 15546.0, 15067.0]",0
63,17,04:51.4,"-1,575",04:52.5,0,0,"[56431.0, 12433.0, 10081.0, 23942.0, 19425.0, 29910.0, 19825.0, 5094.0]",0
62,17,04:53.5,"-1,575",04:54.5,0,0,"[704781.0, 41322.0, 10349.0, 8119.0, 3707.0, 13163.0, 2478.0, 2201.0]",0
61,17,04:53.5,"-1,575",04:53.5,0,0,"[609016.0, 79530.0, 88923.0, 28356.0, 26213.0, 45415.0, 14816.0, 5991.0]",0
60,17,04:54.5,"-1,575",04:55.5,0,0,"[461833.0, 48419.0, 21970.0, 4270.0, 31668.0, 28286.0, 10203.0, 14251.0]",0
59,17,04:56.5,"-1,575",04:56.5,0,0,"[434259.0, 168328.0, 6351.0, 42118.0, 26857.0, 37996.0, 16877.0, 9460.0]",0
58,17,04:56.5,"-1,575",04:57.4,0,0,"[16933.0, 29214.0, 11872.0, 9756.0, 5046.0, 51934.0, 6805.0, 9440.0]",0
57,17,04:57.5,"-1,575",04:58.4,0,0,"[490076.0, 67144.0, 4969.0, 10613.0, 27037.0, 24482.0, 7363.0, 14931.0]",0
56,17,04:58.5,"-1,575",04:59.5,0,0,"[795826.0, 342268.0, 70576.0, 44114.0, 136501.0, 175243.0, 84802.0, 30457.0]",0
55,17,04:59.5,"-1,575",05:00.4,0,0,"[8762.0, 59259.0, 2339.0, 16823.0, 12011.0, 36674.0, 7464.0, 6564.0]",0
54,17,05:00.5,"-1,575",05:01.4,0,0,"[9141.0, 11690.0, 5937.0, 4300.0, 7962.0, 30507.0, 19846.0, 10697.0]",0
53,17,05:01.5,"-1,575",05:02.4,0,0,"[10198.0, 12678.0, 5800.0, 4621.0, 24253.0, 40540.0, 16549.0, 7329.0]",0
52,17,05:02.5,"-1,575",05:03.4,0,0,"[94360.0, 93872.0, 8678.0, 20686.0, 12492.0, 21161.0, 8302.0, 8588.0]",0
51,17,05:03.5,"-1,575",05:04.4,0,0,"[161853.0, 100113.0, 9855.0, 38437.0, 21809.0, 26369.0, 8600.0, 7113.0]",0
50,17,05:04.4,"-1,575",05:05.4,0,0,"[392202.0, 354144.0, 88242.0, 131643.0, 156003.0, 152499.0, 56341.0, 24511.0]",0
49,17,05:05.4,"-1,575",05:06.4,0,0,"[72535.0, 128894.0, 11195.0, 9505.0, 12602.0, 31062.0, 11580.0, 12084.0]",0
48,17,05:06.4,"-1,575",05:07.4,0,0,"[14971.0, 15507.0, 14011.0, 12900.0, 18507.0, 53790.0, 6151.0, 12525.0]",0
47,17,05:08.4,"-1,575",05:08.4,0,0,"[373622.0, 106336.0, 25044.0, 34900.0, 22532.0, 25377.0, 12287.0, 9291.0]",0
46,17,05:08.4,"-1,575",05:09.4,0,0,"[7692.0, 49037.0, 54488.0, 13167.0, 22088.0, 27898.0, 9380.0, 12867.0]",0
45,17,05:09.5,"-1,575",05:10.4,0,0,"[42232.0, 14287.0, 3562.0, 25347.0, 40874.0, 22028.0, 13628.0, 7206.0]",0
44,17,05:10.5,"-1,575",05:11.4,0,0,"[9992.0, 55470.0, 17232.0, 52059.0, 41261.0, 44765.0, 12133.0, 6139.0]",0
43,17,05:11.5,"-1,575",05:12.4,0,0,"[101091.0, 20740.0, 32620.0, 5679.0, 9769.0, 19951.0, 7881.0, 7420.0]",0
42,17,05:12.5,"-1,575",05:13.4,0,0,"[538044.0, 73690.0, 38524.0, 4826.0, 14545.0, 26799.0, 9810.0, 8036.0]",0
41,17,05:13.4,"-1,575",05:14.4,0,0,"[589021.0, 27739.0, 24474.0, 80458.0, 19331.0, 76908.0, 8768.0, 7666.0]",0
40,17,05:14.4,"-1,575",05:15.3,0,0,"[33159.0, 4422.0, 35606.0, 40612.0, 17904.0, 33433.0, 15798.0, 14426.0]",0
39,17,05:15.4,"-1,575",05:16.3,0,0,"[59043.0, 96281.0, 65736.0, 15328.0, 37868.0, 26223.0, 9654.0, 21406.0]",0
38,17,05:16.4,"-1,575",05:17.3,0,0,"[1640753.0, 268349.0, 30693.0, 19577.0, 27308.0, 38467.0, 9918.0, 6620.0]",0
37,17,05:17.4,"-1,575",05:18.3,0,0,"[918756.0, 239887.0, 91629.0, 76658.0, 95769.0, 105177.0, 55804.0, 33443.0]",0
36,17,05:18.4,"-1,575",05:19.3,0,0,"[184649.0, 198620.0, 9536.0, 71685.0, 79654.0, 48767.0, 11022.0, 16959.0]",0
35,17,05:19.4,"-1,575",05:20.3,0,0,"[133794.0, 178017.0, 10781.0, 47106.0, 20048.0, 23877.0, 6208.0, 4839.0]",0
34,17,05:20.4,"-1,575",05:21.3,0,0,"[1019284.0, 186509.0, 20778.0, 21232.0, 97921.0, 147123.0, 45587.0, 36957.0]",0
33,17,05:21.5,"-1,575",05:22.3,0,0,"[1596921.0, 214677.0, 59099.0, 20059.0, 178704.0, 39915.0, 34934.0, 10943.0]",0
32,17,05:22.4,"-1,575",05:23.3,0,0,"[336278.0, 71898.0, 30369.0, 17178.0, 10526.0, 18760.0, 10253.0, 4612.0]",0
31,17,05:23.4,"-1,575",05:24.3,0,0,"[664407.0, 262899.0, 37181.0, 47572.0, 118240.0, 38437.0, 59211.0, 44252.0]",0
30,17,05:24.4,"-1,575",05:25.3,0,0,"[1241115.0, 117980.0, 19787.0, 9420.0, 25177.0, 23089.0, 9380.0, 5495.0]",0
29,17,05:25.4,"-1,576",05:26.3,0,0,"[125682.0, 163139.0, 102440.0, 48453.0, 129367.0, 124148.0, 65344.0, 24702.0]",0
28,17,05:26.4,"-1,576",05:27.3,0,0,"[19427.0, 52350.0, 1127.0, 24672.0, 22144.0, 40025.0, 7513.0, 7868.0]",0
27,17,05:27.4,"-1,576",05:28.3,0,0,"[4804.0, 13268.0, 17900.0, 31567.0, 28530.0, 23759.0, 21547.0, 10753.0]",0
26,17,05:28.4,"-1,576",05:29.3,0,0,"[7191.0, 36900.0, 8191.0, 15879.0, 7529.0, 39046.0, 6176.0, 3659.0]",0
25,17,05:29.5,"-1,576",05:30.3,0,0,"[72761.0, 37812.0, 7183.0, 20709.0, 9729.0, 61605.0, 12983.0, 3742.0]",0
23,17,05:30.4,"-1,576",05:31.3,0,0,"[275882.0, 67877.0, 54088.0, 15477.0, 31112.0, 23538.0, 18378.0, 6877.0]",0
22,17,05:31.5,"-1,576",05:32.2,0,0,"[93596.0, 44730.0, 30013.0, 25235.0, 26600.0, 22576.0, 12290.0, 8090.0]",0
21,17,05:32.4,"-1,576",05:33.3,0,0,"[103290.0, 15725.0, 9444.0, 2802.0, 4134.0, 7249.0, 3011.0, 2030.0]",0
20,17,05:33.4,"-1,576",05:34.3,0,0,"[660327.0, 31755.0, 22940.0, 16000.0, 52360.0, 34049.0, 14635.0, 8386.0]",0
19,17,05:34.4,"-1,576",05:35.2,0,0,"[246684.0, 55672.0, 10182.0, 38677.0, 36164.0, 77971.0, 19069.0, 7061.0]",0
18,17,05:35.4,"-1,576",05:36.2,0,0,"[6545.0, 34155.0, 285.0, 30864.0, 17544.0, 40058.0, 7445.0, 8187.0]",0
17,17,05:36.4,"-1,576",05:37.2,0,0,"[7071.0, 88807.0, 18645.0, 35486.0, 47066.0, 27928.0, 13944.0, 9901.0]",0
16,17,05:37.7,"-1,576",05:38.2,0,0,"[40532.0, 34022.0, 22568.0, 15299.0, 21910.0, 91183.0, 8054.0, 7261.0]",0
15,17,05:38.7,"-1,576",05:39.2,0,0,"[7047.0, 22318.0, 16029.0, 50125.0, 10469.0, 27719.0, 10470.0, 8432.0]",0
14,17,05:39.4,"-1,576",05:40.2,0,0,"[21263.0, 43842.0, 22121.0, 8730.0, 28597.0, 45183.0, 4161.0, 5753.0]",0
13,17,05:40.4,"-1,576",05:41.2,0,0,"[535138.0, 97394.0, 32805.0, 16826.0, 9339.0, 34759.0, 11744.0, 6588.0]",0
12,17,05:41.4,"-1,576",05:42.2,0,0,"[90282.0, 32128.0, 22885.0, 8784.0, 3019.0, 6084.0, 3513.0, 1530.0]",0
11,17,05:42.4,"-1,576",05:43.2,0,0,"[1105092.0, 38404.0, 38571.0, 65790.0, 33037.0, 24179.0, 16422.0, 4530.0]",0
10,17,05:43.4,"-1,576",05:44.2,0,0,"[492121.0, 10393.0, 39961.0, 12445.0, 17054.0, 23235.0, 9773.0, 9715.0]",0
9,17,05:44.6,"-1,576",05:45.2,0,0,"[12433.0, 43658.0, 3943.0, 7674.0, 10478.0, 31366.0, 8605.0, 17810.0]",0
8,17,05:45.4,"-1,576",05:46.2,0,0,"[78119.0, 11717.0, 10927.0, 2745.0, 6461.0, 4232.0, 2978.0, 1476.0]",0
7,17,05:46.4,"-1,577",05:47.2,0,0,"[98355.0, 9793.0, 12486.0, 3186.0, 12351.0, 6473.0, 1816.0, 1363.0]",0
6,17,05:47.7,"-1,577",05:48.2,0,0,"[22023.0, 48504.0, 17431.0, 26802.0, 18332.0, 44747.0, 14493.0, 7501.0]",0
5,17,05:48.4,"-1,577",05:49.2,0,0,"[43956.0, 65150.0, 5602.0, 12957.0, 24419.0, 45823.0, 5990.0, 13294.0]",0
4,17,05:49.4,"-1,577",05:50.1,0,0,"[97238.0, 56295.0, 8485.0, 3807.0, 6208.0, 32284.0, 8937.0, 6208.0]",0
3,17,05:50.4,"-1,577",05:51.1,0,0,"[477547.0, 152641.0, 5145.0, 9858.0, 39852.0, 39264.0, 14069.0, 4869.0]",0
2,17,05:51.4,"-1,577",05:52.1,0,0,"[388959.0, 48072.0, 11231.0, 14509.0, 25687.0, 27383.0, 13614.0, 19898.0]",0
1,17,05:52.4,"-1,577",05:53.1,0,0,"[53357.0, 18929.0, 11169.0, 11818.0, 20640.0, 15970.0, 9014.0, 5962.0]",0
0,17,05:53.4,"-1,577",05:54.1,0,0,"[40891.0, 108300.0, 19622.0, 14285.0, 11863.0, 43228.0, 9246.0, 5078.0]",0
,17,05:54.6,"-1,577",05:55.1,0,0,"[61861.0, 11302.0, 8251.0, 8788.0, 42668.0, 88964.0, 12161.0, 13651.0]",0
6296,16,44:54.1,-221,44:54.3,20,43,"[25420.0, 18281.0, 7199.0, 3168.0, 5068.0, 8349.0, 1115.0, 2469.0]",42
6282,16,44:55.0,-222,44:55.3,20,54,"[14314.0, 8892.0, 2854.0, 8803.0, 11757.0, 6009.0, 2309.0, 999.0]",42
6261,16,44:56.2,-222,44:56.3,20,40,"[35542.0, 32228.0, 1920.0, 2826.0, 3165.0, 1627.0, 792.0, 249.0]",42
6325,16,44:52.2,-220,44:52.3,20,38,"[74088.0, 8644.0, 7649.0, 2735.0, 2560.0, 1510.0, 331.0, 374.0]",41
6375,16,44:49.2,-220,44:49.3,20,38,"[20192.0, 31318.0, 10841.0, 3574.0, 1831.0, 2257.0, 1068.0, 325.0]",40
6361,16,44:50.1,-220,44:50.3,20,38,"[55344.0, 37083.0, 4790.0, 1845.0, 734.0, 1864.0, 751.0, 214.0]",40
6345,16,44:51.0,-220,44:51.3,20,26,"[20725.0, 10445.0, 1009.0, 1230.0, 4027.0, 8412.0, 3275.0, 2003.0]",40
7576,16,43:34.8,-54,43:34.7,24,27,"[24065.0, 21789.0, 5056.0, 10979.0, 17755.0, 10122.0, 5872.0, 4695.0]",24
7561,16,43:35.5,-54,43:35.7,24,29,"[78199.0, 33819.0, 5354.0, 14375.0, 4885.0, 7910.0, 3650.0, 1210.0]",24
7546,16,43:36.4,-54,43:36.7,24,43,"[39895.0, 19310.0, 11379.0, 6369.0, 7158.0, 5672.0, 6733.0, 4153.0]",24
7529,16,43:37.6,-54,43:37.7,24,38,"[27183.0, 17724.0, 3021.0, 8703.0, 6104.0, 13300.0, 1135.0, 2288.0]",24
7516,16,43:38.5,-54,43:38.7,24,41,"[10735.0, 24094.0, 5253.0, 12173.0, 3331.0, 12552.0, 1494.0, 4507.0]",24
7498,16,43:39.4,-55,43:39.7,24,34,"[54062.0, 42074.0, 5488.0, 5483.0, 13575.0, 7306.0, 2552.0, 1585.0]",23
7482,16,43:40.6,-55,43:40.7,24,21,"[202021.0, 217921.0, 18012.0, 23615.0, 37460.0, 19511.0, 10570.0, 7257.0]",23
7466,16,43:41.5,-57,43:41.7,24,21,"[130575.0, 7519.0, 1287.0, 1421.0, 456.0, 365.0, 187.0, 70.0]",23
7452,16,43:42.4,-57,43:42.7,24,23,"[177234.0, 37371.0, 9401.0, 15370.0, 10023.0, 5342.0, 1362.0, 1089.0]",23
7439,16,43:43.4,-58,43:43.7,24,23,"[982892.0, 248890.0, 86469.0, 208027.0, 41454.0, 40494.0, 15772.0, 7873.0]",23
7421,16,43:44.4,-58,43:44.7,24,29,"[692734.0, 45013.0, 9980.0, 8116.0, 2991.0, 2178.0, 955.0, 418.0]",23
7406,16,43:45.4,-58,43:45.7,24,29,"[787381.0, 201422.0, 7392.0, 27334.0, 30278.0, 12096.0, 5097.0, 3306.0]",23
3912,16,47:22.4,-466,47:22.5,0,35,"[84463.0, 28959.0, 2894.0, 1903.0, 3435.0, 1435.0, 513.0, 472.0]",22
3896,16,47:23.4,-472,47:23.5,0,40,"[9265.0, 29014.0, 15234.0, 57646.0, 25747.0, 6495.0, 8868.0, 3081.0]",22
3881,16,47:24.3,-475,47:24.5,0,34,"[322215.0, 93711.0, 26817.0, 4229.0, 23655.0, 18240.0, 2873.0, 2179.0]",22
3414,16,47:49.1,-936,47:49.3,0,43,"[204887.0, 22485.0, 9533.0, 584.0, 4588.0, 1897.0, 1809.0, 561.0]",22
3394,16,47:50.3,-937,47:50.3,0,51,"[56558.0, 19781.0, 26558.0, 4261.0, 7114.0, 5071.0, 3018.0, 3289.0]",22
3379,16,47:51.2,-937,47:51.4,0,54,"[3516.0, 1064.0, 7797.0, 7045.0, 4145.0, 2643.0, 2306.0, 4918.0]",22
3079,16,48:09.9,-940,48:10.2,0,53,"[13168.0, 30638.0, 5824.0, 14563.0, 22044.0, 9353.0, 3300.0, 2002.0]",22
3060,16,48:11.1,-941,48:11.2,0,50,"[1097900.0, 222835.0, 77808.0, 24627.0, 32241.0, 14259.0, 9207.0, 2578.0]",22
3045,16,48:12.0,-953,48:12.2,0,51,"[1450487.0, 258094.0, 14769.0, 31767.0, 11125.0, 8226.0, 2658.0, 1808.0]",22
2854,16,48:23.8,-985,48:24.2,0,53,"[17130.0, 15787.0, 2422.0, 7690.0, 11791.0, 9459.0, 1830.0, 2926.0]",22
2834,16,48:25.0,-985,48:25.2,0,51,"[15884.0, 24416.0, 12184.0, 2002.0, 1072.0, 6041.0, 3142.0, 5890.0]",22
2819,16,48:26.0,-985,48:26.1,0,54,"[65247.0, 28074.0, 18082.0, 9116.0, 9128.0, 7675.0, 5645.0, 4041.0]",22
2708,16,48:32.9,-985,48:33.1,0,47,"[8944.0, 24737.0, 12528.0, 4472.0, 17064.0, 3892.0, 1615.0, 3521.0]",22
2696,16,48:33.8,-986,48:34.1,0,47,"[50041.0, 27604.0, 18148.0, 17714.0, 10417.0, 6660.0, 3189.0, 3085.0]",22
2675,16,48:35.0,-986,48:35.1,0,47,"[89236.0, 126985.0, 29245.0, 5440.0, 22719.0, 7558.0, 3472.0, 2861.0]",22
3867,16,47:25.2,-477,47:25.5,0,40,"[265428.0, 87161.0, 13918.0, 4794.0, 3425.0, 2392.0, 641.0, 589.0]",21
3846,16,47:26.4,-482,47:26.5,0,38,"[73930.0, 64840.0, 5539.0, 1711.0, 8247.0, 1559.0, 3311.0, 406.0]",21
3834,16,47:27.3,-484,47:27.5,0,26,"[22428.0, 11010.0, 3971.0, 2083.0, 6596.0, 3969.0, 1652.0, 1352.0]",21
3818,16,47:28.2,-489,47:28.5,0,24,"[49228.0, 39911.0, 3522.0, 6314.0, 4977.0, 5561.0, 3078.0, 2411.0]",21
3742,16,47:29.1,-495,47:29.4,0,23,"[137484.0, 88293.0, 13416.0, 2412.0, 2149.0, 3505.0, 570.0, 741.0]",21
3715,16,47:30.3,-498,47:30.4,0,34,"[1044198.0, 217983.0, 41826.0, 38667.0, 23348.0, 12572.0, 4944.0, 6200.0]",21
3700,16,47:31.2,-505,47:31.4,0,29,"[298741.0, 39843.0, 4896.0, 2389.0, 2741.0, 2052.0, 975.0, 300.0]",21
3689,16,47:32.1,-507,47:32.4,0,37,"[9938.0, 14721.0, 8647.0, 6102.0, 7951.0, 9336.0, 2819.0, 1896.0]",21
3667,16,47:33.3,-510,47:33.4,0,40,"[108548.0, 55793.0, 15421.0, 2299.0, 2713.0, 1664.0, 771.0, 489.0]",21
3655,16,47:34.2,-510,47:34.4,0,50,"[61457.0, 14905.0, 13700.0, 8834.0, 2351.0, 1270.0, 708.0, 658.0]",21
3638,16,47:35.1,-510,47:35.4,0,63,"[85301.0, 4575.0, 2312.0, 4594.0, 1862.0, 1462.0, 1148.0, 379.0]",21
3617,16,47:36.4,-513,47:36.4,0,67,"[14760.0, 16417.0, 14463.0, 16677.0, 9845.0, 4809.0, 2287.0, 1404.0]",21
3602,16,47:37.3,-884,47:37.4,0,81,"[37867.0, 16614.0, 19512.0, 36867.0, 11620.0, 4771.0, 6869.0, 1203.0]",21
3586,16,47:38.2,-928,47:38.4,0,74,"[244090.0, 219327.0, 48910.0, 50689.0, 13302.0, 6108.0, 5448.0, 2915.0]",21
3573,16,47:39.1,-932,47:39.4,0,74,"[57231.0, 19126.0, 11110.0, 15865.0, 3788.0, 6844.0, 10431.0, 1923.0]",21
3552,16,47:40.3,-935,47:40.4,0,74,"[9790.0, 6204.0, 10488.0, 5954.0, 3771.0, 6760.0, 2490.0, 1283.0]",21
3473,16,47:45.1,-936,47:45.4,0,50,"[1684056.0, 376380.0, 21984.0, 23250.0, 8949.0, 12422.0, 6529.0, 4409.0]",21
3461,16,47:46.0,-936,47:46.4,0,47,"[46845.0, 26797.0, 8284.0, 4309.0, 3275.0, 6326.0, 3860.0, 3602.0]",21
3441,16,47:47.2,-936,47:47.3,0,54,"[31392.0, 5644.0, 12138.0, 3213.0, 6540.0, 627.0, 1686.0, 436.0]",21
3427,16,47:48.2,-936,47:48.4,0,35,"[10016.0, 35204.0, 2248.0, 1741.0, 5929.0, 5343.0, 2941.0, 937.0]",21
3364,16,47:52.1,-937,47:52.3,0,66,"[27453.0, 60343.0, 20989.0, 4199.0, 7489.0, 4418.0, 871.0, 737.0]",21
3351,16,47:53.0,-937,47:53.3,0,57,"[108799.0, 36110.0, 3195.0, 1254.0, 483.0, 400.0, 317.0, 134.0]",21
3330,16,47:54.2,-938,47:54.3,0,54,"[18581.0, 17092.0, 4237.0, 17733.0, 6550.0, 6415.0, 7282.0, 11292.0]",21
3314,16,47:55.1,-938,47:55.3,0,44,"[42633.0, 12629.0, 4995.0, 8220.0, 7352.0, 7897.0, 4154.0, 3507.0]",21
3302,16,47:56.0,-938,47:56.3,0,41,"[210707.0, 274959.0, 38379.0, 38838.0, 31659.0, 6504.0, 4139.0, 4050.0]",21
3280,16,47:57.2,-938,47:57.3,0,54,"[125616.0, 24720.0, 9417.0, 19515.0, 12782.0, 8804.0, 3083.0, 2915.0]",21
3265,16,47:58.1,-938,47:58.3,0,50,"[15337.0, 20488.0, 2397.0, 9409.0, 3193.0, 6276.0, 6051.0, 3385.0]",21
3251,16,47:59.0,-938,47:59.3,0,50,"[432667.0, 51631.0, 16879.0, 10888.0, 6384.0, 10237.0, 5724.0, 1749.0]",21
3238,16,47:59.9,-938,48:00.3,0,43,"[196643.0, 65137.0, 4365.0, 3807.0, 2757.0, 2137.0, 882.0, 896.0]",21
3218,16,48:01.1,-939,48:01.3,0,37,"[57699.0, 13097.0, 2717.0, 3535.0, 8151.0, 3035.0, 4059.0, 2979.0]",21
3201,16,48:02.1,-939,48:02.3,0,41,"[122956.0, 2992.0, 751.0, 1626.0, 145.0, 231.0, 149.0, 142.0]",21
3189,16,48:03.0,-939,48:03.3,0,40,"[17600.0, 30954.0, 7643.0, 12419.0, 9199.0, 13571.0, 2237.0, 1547.0]",21
3168,16,48:04.2,-939,48:04.3,0,48,"[21700.0, 27044.0, 7759.0, 5478.0, 9063.0, 5646.0, 1606.0, 1507.0]",21
3153,16,48:05.1,-939,48:05.3,0,40,"[118129.0, 152466.0, 2596.0, 13865.0, 20482.0, 8632.0, 8803.0, 3217.0]",21
3142,16,48:06.0,-940,48:06.3,0,38,"[7859.0, 11125.0, 18037.0, 6065.0, 21981.0, 11274.0, 3026.0, 3457.0]",21
3121,16,48:07.2,-940,48:07.2,0,41,"[36449.0, 25937.0, 1433.0, 20165.0, 7402.0, 5901.0, 3107.0, 2536.0]",21
3107,16,48:08.1,-940,48:08.2,0,35,"[311753.0, 80421.0, 6129.0, 5003.0, 1414.0, 1370.0, 714.0, 629.0]",21
3092,16,48:09.0,-940,48:09.2,0,57,"[57548.0, 8665.0, 13531.0, 17582.0, 2464.0, 6088.0, 2336.0, 1261.0]",21
3032,16,48:12.9,-978,48:13.2,0,41,"[79375.0, 47739.0, 29870.0, 3166.0, 14188.0, 8017.0, 2733.0, 1269.0]",21
3010,16,48:14.2,-982,48:14.2,0,38,"[35211.0, 100371.0, 10716.0, 12858.0, 2228.0, 2492.0, 509.0, 579.0]",21
2997,16,48:15.1,-983,48:15.2,0,35,"[438221.0, 71962.0, 9380.0, 7663.0, 6779.0, 5004.0, 3204.0, 2424.0]",21
2981,16,48:16.0,-983,48:16.2,0,43,"[337566.0, 27585.0, 6831.0, 9181.0, 2435.0, 2351.0, 901.0, 1361.0]",21
2967,16,48:16.9,-983,48:17.2,0,44,"[35052.0, 31785.0, 33444.0, 13050.0, 26548.0, 8201.0, 3182.0, 5038.0]",21
2948,16,48:18.1,-984,48:18.2,0,48,"[160292.0, 88750.0, 22125.0, 6935.0, 7123.0, 4520.0, 968.0, 594.0]",21
2932,16,48:19.0,-984,48:19.2,0,53,"[31435.0, 21106.0, 9308.0, 2974.0, 4855.0, 3030.0, 7253.0, 1195.0]",21
2920,16,48:19.9,-984,48:20.2,0,54,"[20646.0, 37159.0, 35684.0, 10773.0, 17632.0, 6785.0, 2942.0, 2955.0]",21
2897,16,48:21.1,-984,48:21.2,0,53,"[13465.0, 19465.0, 3676.0, 12356.0, 4640.0, 12211.0, 5123.0, 1258.0]",21
2882,16,48:22.0,-985,48:22.2,0,54,"[271550.0, 32527.0, 13360.0, 1976.0, 6127.0, 902.0, 1165.0, 662.0]",21
2867,16,48:22.9,-985,48:23.2,0,61,"[13494.0, 11381.0, 20793.0, 5353.0, 11361.0, 7444.0, 4726.0, 4632.0]",21
2807,16,48:26.9,-985,48:27.1,0,44,"[116645.0, 54272.0, 9424.0, 4674.0, 6185.0, 4082.0, 1196.0, 898.0]",21
2786,16,48:28.1,-985,48:28.2,0,44,"[1078373.0, 130190.0, 25381.0, 14061.0, 7845.0, 5184.0, 2903.0, 1029.0]",21
2770,16,48:29.0,-985,48:29.1,0,35,"[239832.0, 257924.0, 11760.0, 19647.0, 10375.0, 2790.0, 1105.0, 1634.0]",21
2756,16,48:29.9,-985,48:30.1,0,38,"[1023985.0, 54035.0, 61709.0, 18878.0, 23283.0, 19113.0, 7452.0, 4216.0]",21
2743,16,48:30.8,-985,48:31.1,0,38,"[144632.0, 17685.0, 5402.0, 1222.0, 5114.0, 3944.0, 1514.0, 594.0]",21
2723,16,48:32.0,-985,48:32.1,0,37,"[21388.0, 55636.0, 9966.0, 4970.0, 1885.0, 14656.0, 9910.0, 5050.0]",21
2659,16,48:35.9,-986,48:36.1,0,53,"[75680.0, 32295.0, 21311.0, 5797.0, 5572.0, 15029.0, 4017.0, 9493.0]",21
2646,16,48:36.8,-986,48:37.1,0,47,"[205713.0, 208230.0, 30878.0, 5032.0, 18553.0, 6752.0, 5760.0, 6393.0]",21
2632,16,48:37.8,-986,48:38.1,0,34,"[1235908.0, 425428.0, 34464.0, 49677.0, 29767.0, 9497.0, 8887.0, 6829.0]",21
2612,16,48:39.0,-986,48:39.1,0,40,"[73641.0, 69021.0, 12953.0, 24633.0, 9823.0, 10521.0, 8216.0, 8996.0]",21
2599,16,48:39.9,-986,48:40.1,0,35,"[21042.0, 62472.0, 18825.0, 5213.0, 6633.0, 5418.0, 5667.0, 2729.0]",21
2587,16,48:40.8,-986,48:41.1,0,53,"[32066.0, 15954.0, 29834.0, 21116.0, 4610.0, 8140.0, 5079.0, 2902.0]",21
2564,16,48:42.1,-986,48:42.1,0,54,"[77373.0, 41724.0, 7433.0, 3074.0, 7251.0, 5693.0, 4325.0, 2372.0]",21
2549,16,48:43.1,-986,48:43.0,0,51,"[25702.0, 50015.0, 15597.0, 3428.0, 4315.0, 858.0, 711.0, 1282.0]",21
